danbai,dan,danhong,hong,jiang,anhong,honghuang,qingzi,danzi,tip12Percent,left12Percent,right12Percent,both12Percent,middle12Percent,avgBrightness,peakingBrightness,brightness,id,label
0,0,17,18,0,0,65,0,0,26,7,22,16,16,169.4505901,0.134635832,1,10274,hong
3,11,32,46,0,5,2,0,0,82,24,27,25,12,108.7488993,1.817066418,1,10275,hong
0,4,31,60,0,5,1,0,0,88,30,28,29,34,131.6352666,1.491761054,1,10276,hong
0,0,23,50,0,4,23,0,0,68,43,29,36,12,145.1801178,-1.011142939,1,10320,hong
0,34,27,30,0,7,1,0,0,78,11,1,6,7,112.8299509,0.987577416,1,10326,hong
0,2,40,36,0,1,22,0,0,52,45,16,30,2,162.633362,0.53481484,1,10338,hong
0,3,58,35,0,3,0,0,0,67,10,17,14,1,166.0241116,1.140028023,1,10346,hong
0,0,16,80,0,4,0,0,0,100,42,82,64,95,121.5097011,1.710941155,1,10353,hong
3,7,24,59,0,4,2,0,0,96,18,34,27,34,123.1146984,2.423624204,1,10369,hong
0,5,22,35,0,9,29,0,0,72,13,23,18,50,111.0904486,-0.415708596,1,10375,hong
0,0,43,52,0,2,4,0,0,48,16,35,26,0,173.582676,-0.580425286,1,10378,hong
0,0,9,64,0,5,22,0,0,100,79,41,60,44,126.5347843,-0.482663446,1,10381,hong
0,0,6,56,0,0,38,0,0,61,59,49,53,1,144.9947037,4.24917473,1,10392,hong
0,1,24,70,0,2,3,0,0,61,55,36,43,44,154.6777289,1.943502522,1,10394,hong
3,19,22,36,0,16,4,0,0,64,13,19,16,18,108.0099984,-0.553774064,1,10398,hong
2,25,29,42,0,3,0,0,0,72,35,23,29,5,134.6123814,1.188091758,1,10402,hong
0,3,32,45,0,0,19,0,0,33,50,42,46,0,161.750584,1.045047416,1,10404,hong
0,0,35,21,0,6,39,0,0,53,4,0,3,1,157.1644971,-0.179133782,1,10405,hong
3,12,21,63,0,1,0,0,0,76,32,56,48,48,135.4018709,3.902596051,1,10407,hong
0,4,34,60,0,1,0,0,0,84,21,54,38,24,149.6486144,-0.523759027,1,10408,hong
0,2,16,69,9,4,0,0,0,68,66,52,59,67,107.2325768,0.713308072,1,10409,hong
0,0,0,80,2,0,18,0,0,98,85,92,89,98,139.9419589,-0.731611137,1,10411,hong
0,1,18,70,0,11,1,0,0,54,43,25,33,29,119.3916425,-0.056736423,1,10415,hong
4,18,14,34,4,3,23,0,0,77,9,8,8,15,106.6721401,-0.038010899,1,10421,hong
15,32,16,34,0,4,0,0,0,100,3,3,3,33,131.8101018,0.970247261,1,10426,hong
0,0,20,75,0,3,2,0,0,49,65,50,57,40,139.3258079,-1.053832733,1,10440,hong
2,11,28,40,0,19,0,0,0,33,44,5,26,17,136.1838584,-0.724540949,1,10444,hong
0,1,32,66,0,1,0,0,0,91,23,79,54,40,137.7932958,4.125404512,1,10447,hong
0,0,2,67,0,0,30,0,0,98,75,61,68,9,135.8465566,0.890127058,1,10448,hong
0,0,20,76,0,2,2,0,0,58,65,9,39,67,126.6442326,0.508955489,1,10449,hong
1,11,30,21,0,0,37,0,0,40,21,14,17,1,115.9894497,1.846767744,1,10459,hong
9,13,13,24,0,41,1,0,0,47,0,0,0,3,145.6111468,-1.184825852,1,10488,hong
4,23,32,37,3,0,0,0,0,60,25,27,26,10,161.2861872,0.723488852,1,10491,hong
0,8,42,50,0,0,0,0,0,47,50,18,37,9,167.9332431,0.152235388,1,10493,hong
0,0,16,84,0,0,0,0,0,75,61,64,63,47,162.8329392,2.527966945,1,10501,hong
0,0,32,67,0,1,0,0,0,63,52,10,29,40,159.5642766,0.219171808,1,10504,hong
1,7,22,49,6,12,3,0,0,49,53,5,31,40,130.2948605,-0.491660146,1,10510,hong
0,2,37,57,0,0,4,0,0,77,23,51,38,16,157.9804215,1.440175099,1,10511,hong
0,2,23,68,0,0,7,0,0,80,42,48,45,10,170.3448119,1.708946949,1,10512,hong
1,16,36,39,0,8,0,0,0,67,46,7,26,16,124.1766088,1.12500498,1,10514,hong
0,2,44,53,0,0,0,0,0,76,17,32,24,7,190.3722499,1.467506682,1,10517,hong
0,0,38,59,0,3,0,0,0,56,6,47,28,17,156.265211,0.523670534,1,10528,hong
4,22,27,44,0,2,1,0,0,62,12,42,27,10,140.3498488,1.039232915,1,10531,hong
0,0,8,87,0,3,2,0,0,48,61,64,62,45,150.6448699,1.616466139,1,10535,hong
0,0,1,86,1,0,13,0,0,100,95,91,93,76,156.438815,0.26968579,1,10540,hong
0,2,35,55,0,6,1,0,0,53,31,35,33,21,146.8320772,0.19053583,1,10542,hong
0,2,23,70,3,1,1,0,0,82,59,42,49,24,169.5421656,4.169856757,1,10543,hong
0,0,7,82,0,0,9,0,0,95,80,84,82,63,135.2944891,1.901671745,1,10544,hong
9,19,23,45,0,2,0,0,1,95,30,12,21,14,121.8768465,0.450920171,1,10545,hong
2,13,29,40,0,15,0,0,0,54,28,34,31,24,131.1514755,-0.629004555,1,10546,hong
0,0,23,76,0,0,0,0,0,90,6,1,3,11,211.2684402,-0.101324714,1,10547,hong
0,1,26,69,0,2,1,0,0,73,41,62,55,18,162.3439244,0.483950865,1,10550,hong
0,0,18,69,5,4,3,0,0,17,25,78,63,29,157.3726298,-0.394516235,1,10551,hong
0,7,40,45,8,0,0,0,0,102,47,18,32,40,151.6210777,0.520031698,1,10552,hong
0,2,34,56,6,0,2,0,0,54,28,21,24,3,200.2087919,1.694920333,2,10556,hong
0,0,5,93,1,0,0,0,0,90,69,69,69,59,153.003853,3.931734109,1,10563,hong
0,4,48,46,0,1,0,0,0,69,56,6,29,1,157.9650202,2.054011618,1,10576,hong
0,1,24,67,6,2,0,0,0,92,57,30,42,19,171.0826915,1.142726556,1,10577,hong
0,0,15,63,20,1,0,0,0,100,86,57,71,73,130.4816309,-0.634309616,1,10578,hong
1,6,10,24,0,58,0,0,0,28,2,42,21,6,81.43511709,-0.621882584,0,10580,hong
0,4,30,66,0,0,0,0,0,92,12,30,20,7,194.3962437,0.205045014,1,10584,hong
0,1,17,66,0,6,10,0,0,74,50,52,51,26,107.0493827,1.048002206,1,10588,hong
2,7,27,54,3,5,2,0,0,87,39,7,27,40,119.4075189,0.51002029,1,10592,hong
2,5,13,32,0,28,21,0,0,6,35,38,37,0,91.56712984,-0.568619382,0,10598,hong
1,6,25,57,0,11,0,0,0,95,56,15,33,29,115.327666,-0.579613963,1,106,hong
0,1,11,80,0,8,0,0,0,83,50,73,62,66,97.30822738,4.071974307,3,10606,hong
0,0,23,50,0,0,27,0,0,79,63,24,43,42,126.8175621,0.478609629,1,10612,hong
1,11,31,48,0,8,0,0,0,82,25,3,12,14,160.2678972,-0.562141387,1,10613,hong
2,14,28,34,0,21,0,0,0,38,1,46,22,15,147.5143337,-0.589332109,1,10623,hong
3,23,35,36,3,1,0,0,0,55,22,28,25,8,160.4489246,1.034610513,1,10625,hong
35,27,14,23,0,0,0,0,0,75,3,3,3,7,140.2967307,-0.168369489,1,10628,hong
1,1,14,52,3,1,29,0,0,68,39,31,35,14,113.8775509,2.192275605,1,10629,hong
0,0,12,43,0,0,44,0,0,92,43,23,33,38,151.9855839,2.161497305,1,10633,hong
0,6,35,54,0,4,0,0,0,87,42,41,41,26,101.0899026,1.203506224,1,10634,hong
7,10,12,35,0,37,0,0,0,76,3,1,2,17,128.0605436,-0.963019647,1,10640,hong
0,0,12,66,0,16,7,0,0,72,66,37,47,30,107.4120588,-0.001606167,1,10651,hong
0,0,7,85,2,0,6,0,0,67,71,92,80,61,151.3344062,3.555640377,1,10659,hong
0,0,11,68,20,0,0,0,0,100,86,79,82,72,166.2411199,0.03627065,1,10660,hong
0,1,57,43,0,0,0,0,0,54,25,8,16,6,187.6995062,4.137423144,1,10662,hong
0,0,16,67,0,0,17,0,0,59,70,50,60,24,188.7418415,6.021056262,1,10664,hong
0,1,45,52,0,1,0,0,0,59,27,52,39,11,149.2684539,1.951968983,1,10667,hong
0,0,1,25,0,1,73,0,0,59,15,17,16,6,141.0767022,1.440418453,1,10671,hong
0,0,5,51,5,3,36,0,0,52,43,53,48,12,120.0697981,-0.242562293,1,10672,hong
0,0,45,53,2,0,0,0,0,67,27,18,23,4,194.174757,1.403553714,1,10677,hong
8,21,18,38,4,11,0,0,0,70,10,49,28,14,116.6449752,0.06323419,1,10679,hong
0,5,39,54,0,2,0,0,0,75,30,34,32,7,156.1625614,0.897461823,1,10680,hong
0,0,6,45,0,2,48,0,0,78,49,41,45,69,102.9632377,1.940543307,1,10683,hong
30,21,10,32,1,7,0,0,0,82,10,4,7,2,116.3527906,0.756184154,1,10689,hong
0,0,1,70,1,0,28,0,0,70,78,69,74,41,138.8327715,0.306586145,1,10704,hong
0,1,29,60,9,0,0,0,0,95,58,51,55,42,138.9414757,0.362768516,1,10707,hong
0,1,24,60,0,0,16,0,0,72,79,39,57,44,116.0615494,-0.048219269,1,10712,hong
0,1,43,40,0,0,16,0,0,41,18,50,35,1,157.2841777,0.20718746,1,10714,hong
0,0,0,8,21,6,65,0,0,35,4,25,15,0,118.8822555,-0.635360492,1,10715,hong
0,2,43,48,0,6,2,0,0,67,25,21,23,21,148.0000412,0.056313953,1,10720,hong
0,1,12,79,0,7,0,0,0,91,60,69,64,66,97.66684663,2.88816801,3,10727,hong
0,0,1,37,7,0,55,0,0,74,0,45,22,5,122.6816406,-0.026016259,1,10736,hong
0,0,2,51,44,3,0,0,0,99,97,91,94,95,110.9195595,0.861585433,1,10737,hong
0,1,26,66,5,0,2,0,0,92,37,34,36,3,180.3604483,2.78069954,1,10739,hong
0,19,32,42,0,6,0,0,0,52,5,4,4,2,128.4579664,-0.150879572,1,10740,hong
0,0,0,42,0,0,58,0,0,97,17,28,23,42,169.4629065,0.320027007,1,10755,hong
0,18,31,46,4,1,0,0,0,87,11,39,26,16,136.6724208,0.809623926,1,10756,hong
0,0,11,50,1,1,36,0,0,61,36,35,36,13,133.8135007,-0.419429171,1,10757,hong
0,0,6,77,0,3,14,0,0,78,74,72,73,67,126.7901976,-0.66329537,1,10761,hong
0,0,4,45,1,1,48,0,0,69,61,19,40,22,105.2332218,1.770609229,1,10762,hong
0,4,50,44,0,2,0,0,0,68,29,25,27,13,139.8671208,0.515276458,1,10768,hong
0,13,32,44,0,11,0,0,0,77,33,23,27,13,133.4300618,0.013690639,1,10770,hong
0,0,0,0,0,0,99,0,0,0,1,0,1,0,162.7729608,0.302974758,1,10777,hong
11,22,21,43,0,3,0,0,0,84,6,30,19,7,146.7892882,-0.01419822,1,10779,hong
0,0,14,76,7,1,2,0,0,79,53,76,65,91,137.9091336,-0.052494591,1,10780,hong
5,33,26,28,0,7,1,0,0,62,12,10,11,5,134.764111,1.07080854,1,10786,hong
41,19,17,20,1,1,0,0,0,45,10,8,9,1,153.3986805,1.794554202,1,10792,hong
2,13,21,47,11,2,4,0,0,57,40,63,50,9,144.8066378,1.952873628,1,10794,hong
0,10,39,36,0,3,12,0,0,23,57,13,24,8,147.9914644,0.193179409,1,10797,hong
4,16,39,34,0,7,0,0,0,47,4,39,27,3,136.885602,1.02440628,1,10806,hong
1,7,22,48,6,12,3,0,0,44,53,6,33,42,129.4732231,-0.463139407,1,10807,hong
0,0,6,90,3,0,1,0,0,88,66,74,70,56,178.9112118,3.02530425,1,10809,hong
0,0,0,62,3,0,34,0,0,99,75,80,78,91,112.5721828,0.889982338,1,10810,hong
0,4,47,37,0,2,10,0,0,44,14,22,18,9,155.7216397,1.662796888,1,10819,hong
0,14,23,54,2,4,4,0,0,79,29,40,35,25,118.4947322,-0.290018601,1,10824,hong
0,9,38,46,0,6,1,0,0,81,22,27,25,23,142.4057444,-0.463347479,1,10825,hong
0,3,11,77,7,2,0,0,0,73,92,58,74,22,156.4196083,-0.443768106,1,10826,hong
0,1,18,75,3,2,1,0,0,75,49,76,61,45,143.2566437,5.399124012,1,10827,hong
8,19,26,37,2,6,3,0,0,45,15,20,19,4,146.529687,1.835608284,1,10829,hong
0,1,8,57,5,3,26,0,0,91,32,50,41,54,124.8032933,-0.554438986,1,10831,hong
0,0,1,27,2,2,68,0,0,67,22,16,18,14,136.2970489,1.319956491,1,10833,hong
0,0,0,60,0,2,37,0,0,92,25,78,59,52,126.6640687,2.073132536,1,10835,hong
1,6,35,47,0,10,0,0,0,86,27,21,24,33,138.6746892,-0.154669901,1,10836,hong
0,5,24,65,0,5,1,0,0,91,66,29,47,15,116.1692876,0.184305126,1,10837,hong
0,4,35,37,0,0,24,0,0,58,33,6,19,6,148.504037,3.356636753,1,10840,hong
1,9,35,44,0,11,0,0,0,48,37,43,40,6,91.21640083,0.673420496,3,10842,hong
0,5,52,39,0,3,1,0,0,29,10,31,21,8,153.9770676,2.641951198,1,10845,hong
0,1,49,48,0,0,1,0,0,71,32,23,28,14,163.6782872,1.279198623,1,10846,hong
0,1,32,56,0,5,7,0,0,96,27,34,31,29,94.29030572,1.922002951,3,10856,hong
0,0,18,74,0,8,0,0,0,69,53,52,52,37,98.24049529,2.354140394,3,10860,hong
0,0,48,38,0,1,13,0,0,53,27,33,31,6,115.0821062,1.612713631,1,10866,hong
0,0,3,76,0,9,11,0,0,75,63,60,62,41,85.10174613,-0.48398599,0,10867,hong
0,1,14,78,1,0,7,0,0,82,67,55,61,38,139.9756379,1.309530079,1,10868,hong
0,0,7,93,0,0,0,0,0,94,86,84,85,83,153.6363986,2.889113309,1,10869,hong
0,0,16,84,0,0,0,0,0,87,76,76,76,61,161.6409993,0.87041798,1,10870,hong
0,5,35,51,0,0,8,0,0,28,46,52,50,7,152.6571495,1.28463362,1,10871,hong
0,1,15,83,0,0,1,0,0,70,53,56,54,51,157.2868922,2.719361373,1,10872,hong
0,0,50,49,0,0,0,0,0,39,28,39,32,4,187.6909252,3.222856837,1,10873,hong
0,0,1,82,12,1,4,0,0,97,82,78,80,76,139.0885574,2.223043548,1,10874,hong
0,3,45,52,0,0,0,0,0,70,36,20,29,21,169.9780533,3.394276433,1,10877,hong
0,0,4,82,13,0,0,0,0,94,86,93,89,83,126.7842981,4.021813603,1,10879,hong
0,0,36,63,0,0,0,0,0,78,26,26,26,27,179.1720856,8.139319006,1,10880,hong
0,0,14,77,4,1,3,0,0,91,65,71,68,55,159.9160555,2.218293035,1,10881,hong
0,4,33,61,2,1,0,0,0,88,46,26,35,41,150.323828,3.684329515,1,10883,hong
0,5,43,47,0,0,5,0,0,75,22,28,26,17,159.9852364,0.517238352,1,10886,hong
0,0,3,88,9,0,0,0,0,101,88,82,85,73,142.2153488,4.01803532,1,10888,hong
0,0,9,49,6,0,37,0,0,46,36,35,35,15,116.2648552,2.364780673,1,10893,hong
0,1,46,46,0,2,5,0,0,68,38,17,27,56,104.4367118,0.389019367,1,10908,hong
1,14,29,39,1,1,14,0,0,50,10,1,5,7,169.4508573,-0.072946474,1,10909,hong
1,20,40,35,0,3,0,0,0,81,14,14,14,8,116.0225571,4.548305153,1,10920,hong
0,0,0,5,0,0,94,0,0,0,7,2,4,0,148.5744265,3.044964913,1,11277,hong
0,0,0,1,0,0,98,0,0,1,1,1,1,1,136.5068593,4.004909369,1,11278,hong
0,14,43,43,0,0,0,0,0,65,25,29,27,16,128.5260729,-0.478874919,1,11284,hong
0,0,1,54,0,3,42,0,0,89,41,52,46,50,135.5293589,0.563412825,1,11285,hong
42,21,13,19,0,3,0,0,2,54,0,0,0,1,130.3972149,0.627400162,1,1129,hong
6,20,26,38,2,9,0,0,0,73,21,16,19,21,126.0411353,-0.703313599,1,11294,hong
0,0,5,52,1,0,42,0,0,54,58,52,55,49,149.0775367,1.127105675,1,11295,hong
8,24,26,29,0,9,0,0,4,76,13,7,10,8,112.5139484,1.231965263,1,11297,hong
0,0,0,10,5,0,85,0,0,29,7,4,5,0,129.1844503,0.41492368,1,11304,hong
0,18,29,41,0,2,0,9,1,65,20,13,17,6,133.7240569,0.243062748,1,11308,hong
0,1,22,67,0,10,0,0,0,64,57,47,52,39,109.4176082,2.354369822,1,11313,hong
0,18,20,45,0,8,8,0,0,77,28,24,26,8,141.7101103,-0.363024993,1,11328,hong
2,12,24,49,0,0,13,0,0,93,19,51,36,52,111.9865815,1.402729458,1,11331,hong
0,0,36,59,0,5,0,0,0,99,39,30,34,14,157.1046237,0.420707647,1,11339,hong
0,1,14,83,2,0,0,0,0,79,57,41,49,21,145.6828232,1.203752675,1,11343,hong
0,2,11,67,0,5,16,0,0,97,71,42,57,54,96.98681656,5.877144698,3,11350,hong
0,2,21,43,0,22,13,0,0,95,30,6,16,59,124.1688158,0.059996753,1,1140,hong
0,0,40,58,0,0,0,0,0,91,4,14,8,5,169.6296002,3.968712742,1,11453,hong
0,1,43,32,0,0,24,0,0,70,21,15,18,6,151.9437809,5.799035766,1,11458,hong
0,0,26,71,1,0,1,0,0,83,51,42,45,40,143.156171,1.548773568,1,11466,hong
0,0,4,80,10,2,4,0,0,88,86,81,83,25,131.2715007,0.613520959,1,11470,hong
15,30,19,35,0,0,0,0,0,85,8,6,7,6,142.961067,0.513233728,1,11471,hong
0,4,34,47,10,1,5,0,0,94,42,34,39,18,151.3122279,-0.511074203,1,11485,hong
0,0,0,6,1,0,92,0,0,8,1,0,0,0,125.5583377,0.796743576,1,11489,hong
0,1,36,56,0,6,1,0,0,59,31,46,38,10,109.2933988,0.89633632,1,11497,hong
0,1,35,57,0,3,3,0,0,88,29,24,27,4,126.644154,1.856058778,1,11510,hong
0,7,24,52,0,10,8,0,0,59,13,57,36,33,109.7691693,0.853979194,1,11511,hong
3,17,23,43,0,0,13,0,0,86,7,52,29,46,117.3171068,0.600601209,1,11520,hong
0,0,15,53,32,0,0,0,0,99,65,69,67,56,148.8701053,0.148175585,1,11524,hong
0,8,46,45,0,2,0,0,0,73,18,20,19,6,146.352462,2.313143795,1,11530,hong
0,0,23,57,6,10,5,0,0,88,15,50,35,24,129.3769397,-1.00797465,1,11533,hong
0,6,34,58,2,0,0,0,0,92,56,30,43,41,141.8342886,0.328976666,1,11536,hong
0,5,50,39,0,1,6,0,0,54,21,20,20,8,136.9159156,1.372089061,1,11541,hong
0,0,13,87,0,0,0,0,0,98,86,73,79,39,148.0021602,1.908139036,1,11546,hong
1,14,32,51,1,2,0,0,0,67,38,11,25,14,143.2324726,1.041552,1,11549,hong
0,10,45,44,0,0,1,0,0,21,21,30,25,0,187.1699013,1.402083679,1,11553,hong
0,0,2,16,0,14,68,0,0,10,7,18,13,0,69.60086599,2.612791769,3,11567,hong
0,7,40,36,0,1,17,0,0,59,16,17,17,2,125.9988917,0.371357304,1,11569,hong
0,1,21,71,0,4,4,0,0,59,55,58,56,30,122.389483,0.562633708,1,11571,hong
1,9,20,53,0,2,16,0,0,76,44,29,35,32,121.2853523,0.777916372,1,11574,hong
0,0,18,40,0,14,28,0,0,52,1,27,13,15,131.8089208,-0.948561571,1,11577,hong
0,3,41,46,5,3,2,0,0,30,16,48,32,1,168.0226019,1.559997997,1,11578,hong
0,2,35,57,1,5,0,0,0,91,18,45,32,23,140.9552422,0.135005384,1,11581,hong
5,7,20,65,0,2,1,0,0,95,44,42,43,53,103.8063285,5.546850269,1,11594,hong
0,9,35,52,3,0,0,0,0,53,37,22,29,28,142.3426526,0.136741175,1,11606,hong
0,1,19,56,0,3,21,0,0,71,43,70,55,6,129.5117912,0.142489636,1,11615,hong
2,4,14,78,0,3,0,0,0,94,55,36,45,54,112.1666887,2.112061591,1,11623,hong
0,9,42,49,0,0,0,0,0,77,29,26,28,23,188.4115465,1.209966886,1,11628,hong
0,0,41,54,0,2,3,0,0,66,23,50,35,15,156.0947169,1.990512326,1,11630,hong
0,2,34,57,2,0,6,0,0,97,44,34,39,17,137.3087204,1.326631889,1,11643,hong
0,0,19,18,0,0,63,0,0,35,1,6,3,0,116.5700595,-0.568125667,1,11645,hong
2,13,48,35,0,2,0,0,0,47,16,15,16,3,135.1270615,1.145729534,1,11655,hong
0,5,36,49,1,2,8,0,0,55,32,45,40,8,143.0760627,0.08381389,1,11658,hong
6,12,29,35,0,14,4,0,0,45,22,0,11,13,122.4262521,0.394801952,1,11678,hong
0,4,40,35,0,3,18,0,0,56,16,21,18,3,170.2367598,0.720519913,1,11687,hong
0,0,38,62,0,0,0,0,0,89,20,11,15,4,194.3970393,3.087072979,1,11693,hong
0,0,15,67,3,1,15,0,0,73,50,57,54,50,139.0736464,0.688724811,1,11697,hong
0,18,29,41,0,2,0,9,1,65,20,13,17,6,133.7240569,0.243062748,1,11701,hong
0,8,29,62,1,1,0,0,0,81,54,43,48,14,160.4696934,1.230897876,1,11711,hong
0,0,5,31,1,2,61,0,0,78,0,9,5,15,121.864931,-0.207559797,1,11737,hong
0,0,1,19,5,0,75,0,0,51,1,12,8,6,123.1242787,-0.483540535,1,11738,hong
13,18,31,34,0,4,1,0,0,41,21,21,21,13,127.0906429,0.006953555,1,11846,hong
0,1,14,76,3,5,2,0,0,93,9,73,41,42,132.0429935,0.040539572,1,11849,hong
0,3,16,73,0,5,3,0,0,88,7,57,32,30,140.1792998,0.030217384,1,11850,hong
28,24,22,22,1,2,0,0,0,29,6,19,13,1,154.753789,1.585507993,1,12,hong
0,0,1,77,5,6,11,0,0,78,74,70,72,49,121.0918228,3.322722428,1,120,hong
0,1,10,71,0,16,1,0,0,96,44,47,45,56,106.9410808,-0.09530822,1,127,hong
0,7,37,53,4,0,0,0,0,101,35,11,23,42,147.3487438,-0.501773162,1,1402,hong
1,16,39,40,0,5,0,0,0,91,24,15,20,21,110.5316747,3.45458439,1,142,hong
0,6,27,59,1,7,0,0,0,100,50,28,38,14,128.4203074,0.307914693,1,1438,hong
0,0,30,61,0,0,9,0,0,45,48,48,48,17,188.1391787,2.096125853,1,145,hong
0,3,46,49,0,2,0,0,0,72,38,31,35,12,150.1106147,1.053980761,1,15,hong
0,0,20,78,0,2,0,0,0,93,82,53,68,40,138.5105345,1.243693831,1,151,hong
5,21,38,35,0,0,0,0,0,58,19,0,10,8,171.9996197,0.449064751,1,1517,hong
1,19,28,50,0,2,0,0,0,68,59,3,32,11,143.7401585,0.30775349,1,1527,hong
0,0,3,12,0,1,84,0,0,38,1,7,4,9,121.8301014,-0.822913237,1,1632,hong
0,0,5,24,1,2,69,0,0,34,31,11,25,14,122.2408943,0.824013448,1,1672,hong
0,0,3,24,0,3,69,0,0,8,26,41,33,7,118.8912095,0.071655555,1,1677,hong
1,2,9,35,0,3,50,0,0,34,41,41,41,9,116.911912,-0.420973431,1,1678,hong
2,9,23,51,0,8,7,0,0,83,14,38,26,20,104.5219641,-0.142587016,1,1680,hong
0,0,11,11,0,1,77,0,0,11,5,23,13,5,131.7040795,1.122806492,1,1681,hong
1,12,32,36,0,2,16,0,0,82,32,5,18,6,132.4212946,0.419798851,1,1682,hong
1,5,17,34,2,1,41,0,0,43,0,42,25,5,122.9448419,0.474170116,1,1685,hong
1,8,32,44,0,1,14,0,0,58,22,12,17,7,135.1439298,-0.075754246,1,1687,hong
1,7,26,43,7,12,4,0,0,87,17,40,32,37,120.0030596,-0.796133111,1,1695,hong
0,4,38,52,0,4,1,0,0,33,12,48,33,28,120.4728742,2.854267854,1,1696,hong
3,19,34,34,0,9,0,0,0,37,20,28,24,9,122.077499,-0.037511254,1,1698,hong
26,23,19,22,0,10,0,0,0,31,12,14,13,5,124.0803446,-0.780165471,1,1703,hong
9,20,31,36,1,3,0,0,0,37,45,12,27,13,135.3117542,0.023597128,1,1704,hong
0,1,12,79,1,6,0,0,0,78,64,69,66,51,138.3546985,2.196323225,1,1718,hong
0,3,16,67,2,10,1,0,0,76,37,44,41,36,84.63133885,-0.346848,3,1727,hong
0,5,24,62,1,8,0,0,0,82,15,58,38,31,134.9940338,-0.407785389,1,1729,hong
2,7,25,41,0,3,21,0,0,64,20,46,33,9,133.8078782,1.398295607,1,1737,hong
8,20,28,35,0,8,0,0,0,59,3,18,10,6,153.9072525,-0.632282522,1,1751,hong
0,0,3,95,0,0,2,0,0,94,72,69,70,58,173.1805318,0.87034279,1,178,hong
13,21,22,41,0,3,0,0,0,67,20,26,24,5,161.2057654,2.312696961,1,1786,hong
6,18,24,38,0,13,0,0,0,23,39,45,43,10,129.0460981,-0.113243584,1,1788,hong
0,0,28,71,1,0,0,0,0,97,48,38,44,45,164.4504634,1.725918761,1,1795,hong
0,3,20,67,1,1,9,0,0,70,67,50,58,27,128.5968801,0.390418823,1,1804,hong
0,7,21,44,1,27,0,0,0,65,13,24,18,22,118.6733565,-0.890452558,1,1809,hong
0,5,50,35,0,4,5,0,0,41,21,15,18,3,161.3456355,1.910801273,1,1817,hong
1,10,29,40,9,11,0,0,0,81,33,5,17,12,138.3423105,0.176301913,1,1823,hong
1,9,22,54,0,14,0,0,0,73,47,44,45,18,135.3864868,0.234589368,1,1830,hong
2,13,32,42,1,10,0,0,0,50,36,11,24,18,138.8175022,-0.22397945,1,1838,hong
0,1,18,73,1,1,6,0,0,80,38,63,49,30,137.8415949,2.353617865,1,1841,hong
0,5,48,48,0,0,0,0,0,60,30,40,35,19,165.8394215,5.607509272,1,1858,hong
20,34,12,12,0,21,0,0,0,34,3,2,2,6,117.857136,-0.424492366,1,1877,hong
2,18,34,39,2,5,0,0,0,50,0,33,15,10,150.3908009,-0.566740237,1,189,hong
5,16,26,40,0,13,0,0,0,50,15,36,24,27,105.705183,-0.379496012,1,1890,hong
8,23,29,37,0,2,1,0,0,49,9,60,23,37,126.9853474,1.546113219,1,1892,hong
33,24,14,22,0,6,0,0,0,44,3,6,5,0,137.7164068,0.724925354,1,1906,hong
0,1,19,41,0,3,36,0,0,18,59,50,54,14,142.9091495,0.456667154,1,1960,hong
0,16,36,36,0,10,1,0,0,62,13,19,16,26,103.5566592,1.211622536,1,1981,hong
16,40,13,17,0,14,0,0,0,43,0,7,4,0,117.3888726,1.163007312,1,2,hong
0,1,12,53,0,0,33,0,0,91,19,66,42,21,124.0127785,0.344228017,1,2017,hong
10,15,23,47,0,5,0,0,0,60,3,46,26,4,134.1004929,0.563132481,1,2030,hong
2,11,29,53,0,4,0,0,0,91,23,35,29,10,130.442353,2.861665169,1,2049,hong
2,19,37,36,0,5,0,0,0,70,8,32,19,6,95.03970114,0.836965801,3,2067,hong
3,32,21,32,0,11,0,0,0,80,11,4,8,24,88.73193594,0.82194421,3,2085,hong
0,7,25,53,0,10,5,0,0,56,5,51,25,17,143.810617,0.193832561,1,2089,hong
5,8,18,62,0,6,0,0,0,92,20,60,42,25,115.8171232,1.338535109,1,2103,hong
0,4,16,35,13,7,24,0,0,80,16,36,25,51,108.1261661,0.830964745,1,2106,hong
1,15,27,25,0,0,32,0,0,55,18,16,17,11,138.8778721,0.478705452,1,2113,hong
0,7,16,47,8,6,16,0,0,80,23,49,36,29,108.4693341,0.24207395,1,2115,hong
6,29,25,34,0,5,1,0,0,63,9,35,21,4,134.5315868,1.057501915,1,2119,hong
9,12,14,18,0,21,26,0,0,21,15,17,16,12,88.94447492,-0.310481062,3,2124,hong
0,0,57,43,0,0,0,0,0,5,32,13,21,7,189.8281753,-0.715075971,1,2130,hong
3,23,22,36,0,15,2,0,0,61,6,31,18,9,85.33664877,0.461073225,3,2135,hong
1,11,32,48,0,7,1,0,0,63,17,29,24,12,87.84011699,1.540078206,3,2138,hong
0,11,23,43,0,0,23,0,0,90,5,13,9,5,140.139629,1.591815921,1,2142,hong
1,3,14,44,0,2,36,0,0,71,7,41,24,27,146.2191923,-0.498429527,1,2155,hong
0,8,29,62,0,0,0,0,0,93,22,25,24,49,155.4960897,0.793525427,1,2158,hong
0,0,4,26,0,0,70,0,0,35,0,9,5,1,129.9900249,1.541305337,1,2169,hong
0,1,22,62,0,0,15,0,0,59,1,16,8,17,93.76947026,-0.192268847,3,2177,hong
0,1,57,35,0,1,6,0,0,18,19,21,20,6,180.717761,0.810620783,1,2186,hong
