,danbai,dan,danhong,hong,jiang,anhong,honghuang,qingzi,danzi,brightness,label,predict
1496,33,30,20,7,0,1,8,0,0,179.49878710000002,danhong,danhong
1497,45,33,14,2,0,0,0,0,6,141.7976535,danhong,danhong
1498,22,74,2,0,0,0,1,0,0,165.5361549,danhong,danhong
1499,51,40,8,0,0,0,0,0,1,168.3534106,danhong,danhong
1500,9,0,0,0,0,0,91,0,0,142.6097697,danhong,danhong
1501,0,31,48,18,0,1,3,0,0,161.71962319999997,danhong,danhong
1502,36,46,13,3,0,2,0,0,0,149.0745981,danhong,danhong
1503,23,67,9,1,0,0,0,0,0,167.3743373,danhong,danhong
1504,56,34,9,0,0,0,0,0,0,177.9835528,danhong,danhong
1505,24,58,13,0,0,6,0,0,0,173.4656389,danhong,danhong
1506,37,41,18,0,0,0,4,0,0,176.82905490000002,danhong,danhong
1507,0,16,50,19,0,6,10,0,0,154.7355036,danhong,danhong
1508,41,58,1,0,0,0,0,0,0,161.5320497,danhong,danhong
1509,66,34,0,0,0,0,0,0,0,181.193071,danhong,danhong
1510,26,58,13,0,0,3,0,0,0,178.764364,danhong,danhong
1511,38,26,23,10,0,3,0,0,0,144.2172873,danhong,danhong
1512,0,0,46,27,0,0,26,0,0,166.37201409999997,danhong,danhong
1513,0,17,59,9,0,10,5,0,0,120.01451029999998,danhong,danhong
1514,36,40,22,2,0,0,0,0,0,134.3618505,danhong,danhong
1515,45,28,4,0,0,8,0,0,15,135.4008503,danhong,danhong
1516,1,21,52,14,0,12,0,0,0,126.86421440000001,danhong,danhong
1517,57,29,12,0,0,3,0,0,0,156.61448269999997,danhong,danhong
1518,0,0,0,0,0,0,100,0,0,131.6765876,danhong,danhong
1519,46,30,11,4,0,7,0,0,1,135.2215372,danhong,danhong
1520,0,4,23,26,0,5,42,0,0,132.04879240000002,danhong,danhong
1521,2,57,39,2,0,0,0,0,0,168.6039886,danhong,danhong
1522,1,41,38,6,0,1,13,0,0,162.3409552,danhong,danhong
1523,4,20,21,0,0,55,0,0,0,90.85856304,danhong,danhong
1524,19,37,8,0,0,36,0,0,0,108.39523740000001,danhong,danhong
1525,4,59,32,1,0,5,1,0,0,174.8634856,danhong,danhong
1526,67,33,0,0,0,0,0,0,0,210.47255019999997,danhong,danhong
1527,10,51,34,4,0,0,0,0,1,204.93560280000003,danhong,danhong
1528,38,51,6,0,0,4,1,0,0,165.77378259999998,danhong,danhong
1529,18,25,32,19,0,6,0,0,0,150.76888,danhong,hong
1530,0,39,53,3,0,5,0,0,0,151.6545261,danhong,danhong
1531,0,5,50,8,0,0,37,0,0,187.0309833,danhong,danhong
1532,53,42,5,0,0,0,0,0,0,177.51317659999998,danhong,danhong
1533,21,49,15,1,0,11,3,0,0,130.2561275,danhong,danhong
1534,52,24,23,1,0,0,0,0,0,165.2619361,danhong,danhong
1535,0,0,34,27,0,0,40,0,0,178.1003571,danhong,danhong
1536,0,20,51,1,0,0,28,0,0,188.57202560000002,danhong,danhong
1537,90,8,1,0,0,1,0,0,0,149.7712862,danhong,danhong
1538,21,24,23,27,0,5,0,0,0,130.0507803,danhong,hong
1539,15,42,32,7,0,4,0,0,0,115.7179419,danhong,danhong
1540,23,49,23,3,0,2,0,0,0,149.5366511,danhong,danhong
1541,52,42,5,0,0,1,0,0,0,135.3418917,danhong,danhong
1542,40,51,3,0,0,0,0,1,5,150.2271757,danhong,danhong
1543,14,38,26,11,1,8,3,0,0,187.0825869,danhong,danhong
1544,97,3,0,0,0,0,0,0,0,198.9171916,danhong,danhong
1545,0,14,76,8,0,1,0,0,0,199.64196230000002,danhong,danhong
1546,41,37,21,1,0,0,0,0,0,166.9530023,danhong,danhong
1547,15,57,26,1,0,0,0,0,0,166.656081,danhong,danhong
1548,1,32,53,14,0,0,0,0,0,169.10146569999998,danhong,danhong
1549,46,31,16,6,0,0,0,0,0,174.42608049999998,danhong,danhong
1550,0,1,48,8,0,1,43,0,0,144.2784657,danhong,danhong
1551,9,31,36,13,0,10,0,0,0,184.02549480000002,danhong,danhong
1552,21,17,21,18,0,19,0,0,3,136.1516121,danhong,hong
1553,35,32,23,4,0,0,0,0,6,127.9147952,danhong,danhong
1554,1,38,46,14,0,1,0,0,0,195.0071713,danhong,danhong
1555,57,41,2,0,0,0,0,0,0,137.0464095,danhong,danhong
1556,0,1,22,16,0,4,57,0,0,160.3495358,danhong,danhong
1557,14,42,14,1,0,6,0,8,15,111.7917044,danhong,jiang
1558,20,32,30,16,0,2,0,0,0,173.9362801,danhong,hong
1559,35,51,11,0,0,0,1,0,0,155.8820682,danhong,danhong
1560,4,15,56,22,0,3,0,0,0,143.308799,danhong,hong
1561,42,51,5,0,0,2,1,0,0,175.0656665,danhong,danhong
1562,41,37,17,2,0,2,0,0,0,156.14066780000002,danhong,danhong
1563,56,44,0,0,0,0,0,0,0,171.004717,danhong,danhong
1564,27,16,0,0,0,12,0,5,40,129.0606755,danhong,qingzi
1565,7,35,40,10,0,5,3,0,0,137.7610468,danhong,danhong
1566,0,1,48,20,0,0,31,0,0,159.3246031,danhong,danhong
1567,90,7,1,1,0,1,0,0,0,166.3170978,danhong,danhong
1568,0,39,59,0,0,1,0,0,0,173.18135769999998,danhong,danhong
1569,62,36,2,0,0,0,0,0,0,219.3313617,danhong,danhong
1570,0,0,12,0,0,0,88,0,0,172.01295149999999,danhong,danhong
1571,1,24,40,0,0,0,35,0,0,173.2333333,danhong,danhong
1572,55,12,0,0,0,32,2,0,0,124.1456543,danhong,danhong
1573,63,31,6,0,0,0,0,0,0,139.68357749999998,danhong,danhong
1574,34,28,8,0,0,0,0,0,29,187.6894109,danhong,danhong
1575,25,48,20,2,0,5,0,0,0,161.60950669999997,danhong,danhong
1576,62,33,2,0,0,3,0,0,0,156.9756676,danhong,danhong
1577,50,33,11,0,0,3,0,0,2,175.94746819999997,danhong,danhong
1578,11,34,32,19,0,4,0,0,0,136.8595023,danhong,hong
1579,35,27,23,13,0,2,0,0,0,136.16036019999999,danhong,danhong
1580,13,48,31,2,0,2,4,0,0,120.35265290000001,danhong,danhong
1581,19,62,16,0,0,2,0,0,0,169.5315657,danhong,danhong
1582,19,13,21,1,0,0,45,0,0,136.82724530000002,danhong,danhong
1583,25,31,27,17,0,0,0,0,0,182.18689809999998,danhong,hong
1584,40,55,3,0,0,1,0,0,0,134.1310901,danhong,danhong
1585,48,35,9,1,0,3,5,0,0,146.440925,danhong,danhong
1586,0,8,66,16,0,7,3,0,0,144.83695649999999,danhong,danhong
1587,12,33,45,8,0,1,0,0,0,171.7773134,danhong,danhong
1588,21,32,4,0,0,44,0,0,0,115.54187009999998,danhong,danhong
1589,32,25,22,17,0,3,0,0,0,146.69986880000002,danhong,hong
1590,28,52,18,1,0,0,0,0,0,163.8765055,danhong,danhong
1591,24,45,25,1,0,0,5,0,0,139.9897585,danhong,danhong
1592,40,42,10,2,0,5,0,0,1,160.7258302,danhong,danhong
1593,3,10,29,58,0,0,0,0,0,153.77159540000002,danhong,hong
1594,4,28,52,10,0,6,0,0,0,160.62862909999998,danhong,danhong
1595,30,40,30,0,0,1,0,0,0,149.2608659,danhong,danhong
1596,37,27,8,0,0,0,0,0,27,188.7718949,danhong,danhong
1597,7,64,28,1,0,0,0,0,0,203.4421649,danhong,danhong
1598,58,38,4,0,0,0,0,0,0,160.8651291,danhong,danhong
1599,15,47,18,1,0,20,0,0,0,167.8649929,danhong,danhong
1600,14,57,29,0,0,0,0,0,0,174.7538873,danhong,danhong
1601,0,14,31,6,0,2,47,0,0,145.2152501,danhong,danhong
1602,31,39,16,1,0,12,2,0,0,151.25845080000002,danhong,danhong
1603,4,15,36,16,0,27,2,0,0,132.7233771,danhong,danhong
1604,52,36,5,0,0,6,1,0,0,104.59758459999999,danhong,danhong
1605,0,8,83,6,0,2,0,0,0,155.1970441,danhong,danhong
1606,0,34,45,19,2,1,0,0,0,194.8672374,danhong,hong
1607,85,13,0,0,0,2,0,0,1,168.7080971,danhong,danhong
1608,58,34,4,0,0,3,1,0,0,178.5373544,danhong,danhong
1609,29,64,6,0,0,1,0,0,0,178.2584906,danhong,danhong
1610,38,33,13,7,0,9,0,0,0,174.4751397,danhong,danhong
1611,28,46,21,1,0,1,3,0,0,154.80932959999998,danhong,danhong
1612,7,48,37,7,0,0,1,0,0,176.5265998,danhong,danhong
1613,58,29,8,0,0,4,0,0,0,133.6789447,danhong,danhong
1614,19,35,45,0,0,1,0,0,0,175.5830535,danhong,danhong
1615,4,57,31,7,0,1,0,0,0,150.0749391,danhong,danhong
1616,7,51,37,2,0,3,0,0,0,155.6198219,danhong,danhong
1617,0,7,51,18,3,9,12,0,0,147.2420499,danhong,danhong
1618,4,50,41,3,0,1,0,0,0,142.6047408,danhong,danhong
1619,6,17,37,27,0,13,0,0,0,138.7888363,danhong,hong
1620,36,45,15,0,0,0,0,0,4,154.0954006,danhong,danhong
1621,37,35,22,4,0,2,0,0,0,147.248495,danhong,danhong
1622,44,31,17,2,0,0,0,0,6,153.07180290000002,danhong,danhong
1623,5,30,23,17,0,12,0,0,13,125.81143870000001,danhong,hong
1624,0,7,51,38,0,4,0,0,0,109.213073,danhong,hong
1625,0,0,26,18,1,3,51,0,0,150.6082101,danhong,danhong
1626,23,34,37,4,0,1,0,0,0,119.28320430000001,danhong,danhong
1627,0,1,35,23,0,1,39,0,0,160.60929430000002,danhong,danhong
1628,0,1,32,57,0,7,3,0,0,135.6540453,danhong,hong
1629,8,34,39,12,0,7,0,0,0,140.6871029,danhong,danhong
1630,39,33,16,2,0,5,5,0,0,154.32182580000003,danhong,danhong
1631,43,43,5,0,0,10,0,0,0,131.577349,danhong,danhong
1632,52,42,5,1,0,0,0,0,0,178.27799209999998,danhong,danhong
1633,1,20,46,12,0,0,20,0,0,139.7068392,danhong,danhong
1634,57,32,7,0,0,4,0,0,0,149.1311322,danhong,danhong
1635,18,44,18,4,0,16,0,0,0,144.4486001,danhong,danhong
1636,44,27,18,3,0,0,0,0,7,153.95209630000002,danhong,danhong
1637,22,16,17,16,0,7,22,0,0,142.92647759999997,danhong,danhong
1638,0,34,28,32,0,1,5,0,0,134.1424883,danhong,hong
1639,0,0,2,67,0,2,29,0,0,143.46219419999997,danhong,hong
1640,13,61,19,3,0,3,0,0,0,147.22017480000002,danhong,danhong
1641,16,49,34,0,0,1,1,0,0,148.3046449,danhong,danhong
1642,18,52,29,0,0,1,1,0,0,152.5066166,danhong,danhong
1643,27,25,16,6,0,17,1,0,9,120.4277585,danhong,hong
1644,0,9,27,56,0,8,0,0,0,102.620637,danhong,hong
1645,71,24,1,0,0,0,0,0,4,147.301381,danhong,danhong
1646,29,49,13,6,0,3,0,0,0,152.6030323,danhong,danhong
1647,6,11,55,23,0,4,0,0,0,177.4914668,danhong,hong
1648,22,24,29,15,0,3,0,0,6,151.8763991,danhong,hong
1649,57,7,2,1,0,8,0,0,24,140.8332388,danhong,danhong
1650,7,48,36,4,0,4,0,0,0,155.4759636,danhong,danhong
1651,11,10,16,20,8,35,0,0,0,113.8919398,danhong,hong
1652,18,24,34,12,1,11,0,0,0,199.97358799999998,danhong,hong
1653,35,22,22,17,0,4,0,0,0,125.5730972,danhong,danhong
1654,35,48,11,2,0,4,0,0,0,159.9835874,danhong,danhong
1655,0,4,71,24,0,0,0,0,0,203.2656065,danhong,hong
1656,26,27,21,21,0,0,0,0,4,160.8871693,danhong,hong
1657,0,2,26,33,0,9,30,0,0,153.08656059999998,danhong,hong
1658,36,24,13,6,1,16,0,0,4,144.9819774,danhong,danhong
1659,15,42,29,2,0,12,0,0,0,107.1265784,danhong,danhong
1660,20,57,22,0,0,1,0,0,0,139.5009123,danhong,danhong
1661,4,15,58,16,0,4,3,0,0,195.5177851,danhong,danhong
1662,0,14,80,5,0,1,0,0,0,172.0046469,danhong,danhong
1663,0,7,67,26,0,0,0,0,0,160.6441831,danhong,hong
1664,21,56,17,3,0,3,0,0,0,154.3703292,danhong,danhong
1665,37,42,16,2,0,2,0,0,0,167.6592126,danhong,danhong
1666,0,1,70,29,0,0,0,0,0,167.18258889999998,danhong,hong
1667,0,5,66,28,0,1,0,0,0,154.3519082,danhong,hong
1668,12,49,31,8,0,0,0,0,0,154.9147226,danhong,danhong
1669,41,24,9,2,0,24,0,0,0,148.8818592,danhong,danhong
1670,0,4,61,31,0,4,0,0,0,143.9757651,danhong,hong
1671,3,45,44,9,0,0,0,0,0,158.73128400000002,danhong,danhong
1672,0,33,39,21,0,6,0,0,0,131.6044967,danhong,hong
1673,5,39,32,21,0,2,0,0,0,149.4038528,danhong,hong
1674,0,1,38,42,0,0,19,0,0,162.7900954,danhong,hong
1675,0,16,64,20,0,0,0,0,0,161.8323126,danhong,hong
1676,0,9,64,21,0,5,0,0,0,171.2571029,danhong,hong
1677,0,3,73,23,0,0,0,0,0,160.6991869,danhong,hong
1678,5,56,31,3,0,2,0,1,2,136.22624119999998,danhong,danhong
1679,28,56,15,0,0,1,0,0,0,142.2423097,danhong,danhong
1680,28,56,11,3,0,2,0,0,0,155.7898356,danhong,danhong
1681,17,64,15,2,0,1,0,0,0,172.138891,danhong,danhong
1682,0,28,53,17,0,1,0,0,0,153.4035206,danhong,hong
1683,8,45,35,12,0,1,0,0,0,143.3498191,danhong,danhong
1684,0,25,56,15,0,4,0,0,0,135.7143624,danhong,danhong
1685,0,8,51,39,0,1,1,0,0,146.19967749999998,danhong,hong
1686,27,32,19,13,0,6,3,0,0,132.4300444,danhong,danhong
1687,2,30,47,19,0,2,0,0,0,149.09829209999998,danhong,hong
1688,1,33,36,26,0,4,0,0,0,149.30306819999998,danhong,hong
1689,43,28,21,8,0,0,0,0,0,149.8423926,danhong,danhong
1690,2,28,35,33,0,1,1,0,0,137.31214330000003,danhong,hong
1691,22,34,20,24,0,0,0,0,0,144.6980871,danhong,hong
1692,0,33,53,13,0,2,0,0,0,154.91620769999997,danhong,danhong
1693,55,30,8,2,0,5,0,0,0,134.7625118,danhong,danhong
1694,52,34,8,2,0,2,1,0,0,133.6065744,danhong,danhong
1695,5,51,34,9,0,1,1,0,0,142.3227264,danhong,danhong
1696,28,32,21,18,0,3,0,0,0,146.6311912,danhong,hong
1697,4,46,31,18,0,0,0,0,0,159.4618714,danhong,hong
1698,17,43,27,12,0,2,0,0,0,134.1900912,danhong,hong
1699,1,32,58,9,0,0,0,0,0,156.00020669999998,danhong,danhong
1700,0,13,67,20,0,0,0,0,0,157.6297438,danhong,hong
1701,0,11,57,21,0,4,6,0,0,133.66298840000002,danhong,danhong
1702,0,7,41,46,0,4,1,0,0,129.8177329,danhong,hong
1703,0,22,54,23,0,1,0,0,0,148.848108,danhong,hong
1704,0,21,67,10,0,2,0,0,0,150.0814916,danhong,danhong
1705,1,18,60,19,0,1,0,0,0,151.94987959999997,danhong,hong
1706,0,9,86,5,0,0,0,0,0,154.0236591,danhong,danhong
1707,39,28,2,0,0,31,0,0,0,133.276378,danhong,danhong
1708,5,53,36,3,0,1,3,0,0,135.9514682,danhong,danhong
1709,2,44,42,10,0,2,0,0,0,158.14409780000003,danhong,danhong
1710,0,8,61,31,0,0,0,0,0,158.432749,danhong,hong
1711,1,51,35,2,0,3,8,0,0,156.0316979,danhong,danhong
1712,6,69,22,3,0,1,0,0,0,162.9242636,danhong,danhong
1713,0,1,53,46,1,0,0,0,0,174.72185149999999,danhong,hong
1714,12,52,30,4,0,3,0,0,0,154.69213059999998,danhong,danhong
1715,9,55,28,7,0,2,0,0,0,133.5738664,danhong,danhong
1716,0,31,51,17,0,1,0,0,0,149.06960619999998,danhong,hong
1717,34,40,20,5,0,0,0,0,0,148.91861730000002,danhong,danhong
1718,5,61,27,7,0,0,0,0,0,163.6666369,danhong,danhong
1719,5,58,27,8,0,1,0,0,0,155.98008380000002,danhong,danhong
1720,2,32,45,20,0,0,0,0,0,159.56369660000001,danhong,hong
1721,0,11,60,27,0,2,0,0,0,144.5381154,danhong,hong
1722,13,50,29,3,0,5,0,0,0,143.0444894,danhong,danhong
1723,33,30,20,15,0,1,0,0,1,149.0502186,danhong,hong
1724,54,33,10,0,0,3,0,0,0,139.9922872,danhong,danhong
1725,42,45,9,1,0,3,0,0,0,147.31843840000002,danhong,danhong
1726,46,43,10,0,0,1,0,0,0,160.720662,danhong,danhong
1727,6,56,31,3,0,3,0,0,0,181.2374697,danhong,danhong
1728,0,5,72,13,2,6,2,0,0,180.53010769999997,danhong,danhong
1729,64,25,7,2,0,3,0,0,0,186.546029,danhong,danhong
1730,44,31,19,0,0,1,4,0,0,170.6066186,danhong,danhong
1731,52,28,5,0,0,16,0,0,0,124.1979824,danhong,danhong
1732,36,32,15,12,0,5,0,0,0,149.563531,danhong,danhong
1733,10,49,32,1,0,9,0,0,0,129.8240601,danhong,danhong
1734,89,7,2,0,0,0,1,0,0,202.09915680000003,danhong,danhong
1735,51,24,17,6,0,2,0,0,0,167.6797938,danhong,danhong
1736,0,14,60,11,0,1,15,0,0,169.04569469999998,danhong,danhong
1737,35,28,15,8,0,14,0,0,0,155.6506213,danhong,danhong
1738,0,0,14,2,0,0,83,0,0,163.5759209,danhong,danhong
1739,19,30,34,13,0,4,0,0,0,169.97592690000002,danhong,hong
1740,43,26,29,1,0,1,0,0,0,181.1203705,danhong,danhong
1741,10,31,29,7,0,23,1,0,0,105.2763473,danhong,danhong
1742,4,34,37,7,0,0,18,0,0,175.92092490000002,danhong,danhong
1743,90,8,0,0,0,1,0,0,0,174.504513,danhong,danhong
1744,17,46,37,0,0,0,0,0,0,142.42497450000002,danhong,danhong
1745,50,23,10,1,0,16,0,0,0,134.8751737,danhong,danhong
1746,6,65,18,0,0,11,0,0,0,121.82166229999999,danhong,danhong
1747,9,9,43,10,0,0,29,0,0,151.3509155,danhong,danhong
1748,15,45,27,10,0,3,0,0,0,127.7324123,danhong,danhong
1749,0,4,48,38,2,0,8,0,0,179.43769469999998,danhong,hong
1750,1,3,18,38,1,1,39,0,0,110.34679309999999,danhong,hong
1751,0,10,58,15,0,10,7,0,0,152.38351540000002,danhong,danhong
1752,59,36,4,0,0,0,0,0,0,161.5236668,danhong,danhong
1753,72,12,8,3,0,2,4,0,0,142.13123190000002,danhong,danhong
1754,43,36,19,1,0,1,0,0,0,183.8963538,danhong,danhong
1755,10,20,25,27,0,13,4,0,0,121.2801341,danhong,hong
1756,0,14,47,19,0,4,16,0,0,150.0284833,danhong,danhong
1757,11,28,29,7,0,21,5,0,0,115.1299381,danhong,danhong
1758,41,37,17,1,0,1,2,0,0,136.95664399999998,danhong,danhong
1759,9,40,15,0,0,3,0,16,17,179.0700543,danhong,jiang
1760,46,35,14,0,0,5,0,0,0,118.03182209999999,danhong,danhong
1761,11,14,21,25,0,0,29,0,0,147.3129183,danhong,danhong
1762,39,50,5,1,0,5,0,0,0,150.3595199,danhong,danhong
1763,11,37,46,2,0,2,2,0,0,127.26895959999999,danhong,danhong
1764,69,26,4,0,0,2,0,0,0,161.22167109999998,danhong,danhong
1765,17,38,24,4,0,16,1,0,0,96.83246181,danhong,danhong
1766,22,45,19,4,0,10,0,0,0,149.5600425,danhong,danhong
1767,53,32,2,0,0,13,0,0,0,115.96172240000001,danhong,danhong
1768,44,3,0,0,0,47,0,0,5,135.4814794,danhong,danhong
1769,28,34,24,5,0,2,0,0,7,125.7089554,danhong,danhong
1770,41,22,37,0,0,0,0,0,0,162.68634430000003,danhong,danhong
1771,0,15,76,9,0,0,0,0,0,178.61249890000002,danhong,danhong
1772,35,42,9,0,0,0,0,0,14,153.2584823,danhong,danhong
1773,0,0,21,31,0,1,47,0,0,146.12997430000001,danhong,danhong
1774,47,42,7,1,0,2,0,0,1,138.4413446,danhong,danhong
1775,3,22,39,28,0,4,4,0,0,133.5260743,danhong,danhong
1776,0,21,65,10,0,1,3,0,0,152.3292621,danhong,danhong
1777,0,16,39,32,0,13,0,0,0,120.03805049999998,danhong,hong
1778,25,42,26,2,0,2,2,0,0,128.9078182,danhong,danhong
1779,41,40,19,0,0,0,0,0,0,132.4916534,danhong,danhong
1780,55,33,9,1,0,2,0,0,0,193.2101457,danhong,danhong
1781,0,0,8,33,0,0,58,0,0,129.7634107,danhong,hong
1782,18,47,30,1,0,3,0,0,1,139.2742112,danhong,danhong
1783,1,42,48,5,0,5,0,0,0,149.144336,danhong,danhong
1784,17,15,22,37,0,10,0,0,0,107.21896880000001,danhong,hong
1785,0,1,45,49,0,2,4,0,0,129.872871,danhong,hong
1786,0,11,63,17,0,9,1,0,0,131.017529,danhong,danhong
1787,23,55,21,1,0,0,0,0,0,144.72759340000002,danhong,danhong
1788,35,33,3,0,0,29,0,0,0,113.38429769999999,danhong,danhong
1789,31,43,20,0,0,6,1,0,0,143.85717380000003,danhong,danhong
1790,41,57,2,0,0,0,0,0,0,152.0409274,danhong,danhong
1791,40,32,18,3,0,7,1,0,0,126.9412176,danhong,danhong
1792,6,26,38,17,0,8,5,0,0,146.65426430000002,danhong,danhong
1793,6,24,40,22,0,1,7,0,0,130.5024631,danhong,danhong
1794,0,1,29,22,0,0,48,0,0,151.32331100000002,danhong,danhong
1795,29,40,29,2,0,0,0,0,0,164.1950089,danhong,danhong
1796,8,15,34,32,0,11,0,0,0,141.0357527,danhong,hong
1797,0,0,13,16,0,0,71,0,0,147.2537781,danhong,danhong
1798,9,30,58,0,0,2,1,0,0,143.35919330000002,danhong,danhong
1799,1,51,39,1,0,4,4,0,0,133.71019760000001,danhong,danhong
1800,6,37,57,0,0,0,0,0,0,181.6324449,danhong,danhong
1801,32,35,19,2,0,0,13,0,0,140.05385969999998,danhong,danhong
1802,0,16,40,22,0,9,13,0,0,140.6697002,danhong,danhong
1803,3,25,53,12,0,0,7,0,0,162.47759209999998,danhong,danhong
1804,3,50,39,6,0,1,0,0,0,130.6062185,danhong,danhong
1805,4,38,47,7,0,5,0,0,0,135.44037649999999,danhong,danhong
1806,46,33,15,1,0,5,0,0,0,152.3527236,danhong,danhong
1807,39,36,17,5,0,2,2,0,0,171.59348909999997,danhong,danhong
1808,57,20,14,4,0,5,0,0,0,128.0593412,danhong,danhong
1809,65,18,1,0,0,17,0,0,0,171.8564311,danhong,danhong
1810,17,38,23,2,0,20,0,0,0,148.4452929,danhong,danhong
1811,85,12,1,0,0,2,0,0,0,187.3986599,danhong,danhong
1812,12,46,30,12,0,1,0,0,0,146.5523257,danhong,danhong
1813,0,27,47,15,0,1,10,0,0,132.05122590000002,danhong,danhong
1814,48,29,14,2,0,2,0,0,5,134.3108099,danhong,danhong
1815,55,31,10,0,0,1,0,0,1,128.6637591,danhong,danhong
1816,21,58,16,2,0,1,2,0,0,192.91233359999998,danhong,danhong
1817,3,62,34,1,0,0,1,0,0,155.7213086,danhong,danhong
1818,18,17,9,20,0,32,4,0,0,116.4166142,danhong,hong
1819,33,40,5,3,0,7,11,0,0,145.9475365,danhong,danhong
1820,11,25,50,1,0,13,0,0,0,164.20797530000002,danhong,danhong
1821,50,46,3,0,0,1,0,0,0,202.4438313,danhong,danhong
1822,59,39,3,0,0,0,0,0,0,165.6731023,danhong,danhong
1823,23,64,8,0,0,3,0,0,0,155.6584987,danhong,danhong
1824,54,33,12,0,0,0,0,0,0,156.91986519999998,danhong,danhong
1825,10,52,24,4,0,10,0,0,0,117.6187547,danhong,danhong
1826,28,31,27,8,0,2,3,0,0,136.6790267,danhong,danhong
1827,26,62,4,0,0,8,0,0,0,168.02468530000002,danhong,danhong
1828,41,54,4,0,0,1,0,0,1,151.87935430000002,danhong,danhong
1829,64,19,6,0,0,3,0,0,9,155.25217460000002,danhong,danhong
1830,14,34,35,14,0,3,0,0,0,152.64354540000002,danhong,danhong
1831,0,11,44,7,0,2,36,0,0,116.5348678,danhong,danhong
1832,0,9,50,33,0,3,5,0,0,153.3303238,danhong,danhong
1833,10,60,29,1,0,0,0,0,0,147.583973,danhong,danhong
1834,10,38,32,5,0,0,15,0,0,134.45174269999998,danhong,danhong
1835,88,10,0,0,0,1,0,0,0,162.71373300000002,danhong,danhong
1836,42,28,30,0,0,0,0,0,0,144.72098730000002,danhong,danhong
1837,39,60,1,0,0,1,0,0,0,169.9483895,danhong,danhong
1838,43,46,9,0,0,2,0,0,0,157.5173031,danhong,danhong
1839,26,68,5,0,0,0,0,0,0,155.1303048,danhong,danhong
1840,0,1,61,27,0,1,10,0,0,178.34079,danhong,danhong
1841,2,38,29,27,0,3,1,0,0,142.2873717,danhong,hong
1842,19,53,25,1,0,1,2,0,0,155.72060119999998,danhong,danhong
1843,0,0,2,0,0,0,98,0,0,163.09546919999997,danhong,danhong
1844,0,32,53,9,0,5,1,0,0,143.0848664,danhong,danhong
1845,8,37,37,12,0,7,0,0,0,116.10067079999999,danhong,danhong
1846,27,59,11,2,0,2,0,0,0,144.2133549,danhong,danhong
1847,0,1,11,20,0,3,66,0,0,146.3365444,danhong,danhong
1848,0,12,60,26,0,2,0,0,0,190.53280780000003,danhong,hong
1849,44,56,0,0,0,1,0,0,0,156.8163847,danhong,danhong
1850,0,4,53,24,0,8,12,0,0,143.35448119999998,danhong,danhong
1851,1,5,77,17,0,0,0,0,0,190.7773341,danhong,danhong
1852,0,0,27,54,0,15,4,0,0,118.342132,danhong,hong
1853,0,1,57,40,0,0,2,0,0,136.1818137,danhong,hong
1854,0,3,74,21,0,1,0,0,0,145.0815493,danhong,hong
1855,4,8,36,34,0,0,18,0,0,139.9220769,danhong,hong
1856,1,60,29,1,0,1,9,0,0,178.43838180000003,danhong,danhong
1857,63,29,3,0,0,4,0,0,0,169.10486569999998,danhong,danhong
1858,13,39,26,19,0,2,0,0,0,148.7900859,danhong,hong
1859,1,8,49,25,0,0,18,0,0,188.2450139,danhong,danhong
1860,2,87,11,0,0,0,0,0,0,157.487315,danhong,danhong
1861,0,24,68,3,0,2,3,0,0,154.916415,danhong,danhong
1862,0,6,52,29,0,2,10,0,0,160.62310540000001,danhong,danhong
1863,0,2,69,28,0,0,0,0,0,168.5474819,danhong,hong
1864,54,38,3,1,0,4,0,0,0,169.1978071,danhong,danhong
1865,64,26,9,1,0,0,0,0,0,188.5251703,danhong,danhong
1866,15,23,19,21,0,21,0,0,0,142.2246391,danhong,hong
1867,1,43,54,0,0,1,1,0,0,192.6817471,danhong,danhong
1868,55,32,10,0,0,3,0,0,0,158.50355380000002,danhong,danhong
1869,52,32,15,1,0,0,0,0,0,137.7113466,danhong,danhong
1870,0,44,40,9,0,6,0,0,0,139.4273923,danhong,danhong
1871,2,28,29,34,0,2,5,0,0,140.88555549999998,danhong,hong
1872,3,28,54,14,0,0,1,0,0,171.76844230000003,danhong,danhong
1873,51,32,12,2,0,2,0,0,0,164.5880075,danhong,danhong
1874,1,3,31,14,0,0,52,0,0,106.6849222,danhong,danhong
1875,0,18,26,49,0,7,0,0,0,132.171943,danhong,hong
1876,1,4,39,48,0,6,3,0,0,120.87168170000001,danhong,hong
1877,0,0,4,25,0,1,70,0,0,170.2500913,danhong,hong
1878,42,46,1,0,0,11,0,0,0,192.6348094,danhong,danhong
1879,50,35,11,1,0,3,0,0,0,191.1316786,danhong,danhong
1880,0,0,14,14,0,0,71,0,0,157.75092080000002,danhong,danhong
1881,0,0,30,17,0,1,53,0,0,117.4309591,danhong,danhong
1882,0,4,16,58,0,15,6,0,0,100.5263412,danhong,hong
1883,33,49,9,0,0,7,2,0,0,142.9826354,danhong,danhong
1884,56,32,11,1,0,0,0,0,0,188.06722150000002,danhong,danhong
1885,11,45,39,0,0,4,0,0,0,184.3036699,danhong,danhong
1886,75,24,0,0,0,1,0,0,0,175.6114554,danhong,danhong
1887,0,10,54,9,0,8,19,0,0,194.07875259999997,danhong,danhong
1888,0,0,13,40,0,1,47,0,0,144.9464162,danhong,danhong
1889,0,0,60,37,0,2,1,0,0,172.6179644,danhong,hong
